Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
104,14.2893,0.326867,3.11448,0.13697,3.09425,0.099451,0.880098,0,0.0671281,0.534733,0.465267,2.39385,0.0105771,0.200029,83.466,0.870091,0.303175,102
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.15575,1.55549,0,0.11981,0.439976,0.560024,1.41406,0.0115058,0.281342,80.3368,1.27285,0.341565,92
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.101808,3.70208,0,0.0720782,0.433395,0.566605,2.757,0.0134592,0.34011,81.3803,1.30737,0.492018,110
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.0945121,1.61084,0,0.0694552,0.292896,0.707104,3.40367,0.0175629,0.553441,86.1966,2.41418,0.733105,99
108,22.504,0.166323,2.31697,0.317455,2.28909,0.166148,1.40982,0,0.0823153,0.618117,0.381883,2.541,0.00954833,0.247991,81.1018,0.617816,0.392923,97
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.118795,2.01928,0,0.0640047,0.487157,0.512843,4.03612,0.0131676,0.30157,80.8801,1.05273,0.50673,93
110,15.3491,0.269488,3.13703,0.412311,3.09812,0.11622,2.12205,0,0.0729621,0.69527,0.30473,1.23009,0.00794061,0.145837,80.9662,0.438291,0.22515,77
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.101824,2.38605,0,0.0646073,0.543259,0.456741,3.04159,0.0115625,0.329043,88.3939,0.840743,0.553226,77
112,27.8273,0.0532346,3.18698,0.19683,3.18045,-1,1.41759,1,-1,-1,-1,-1,-1,-1,86.3317,-1,-1,95
113,12.8024,0.0345873,3.57167,0.278511,3.56062,-1,1.32166,1,-1,-1,-1,-1,-1,-1,85.4932,-1,-1,76
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.170731,3.06037,0,0.119435,0.435181,0.564819,3.81277,0.0132036,0.373127,81.1526,1.29789,0.530121,77
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,94
116,14.0731,0.0832136,3.66842,0.428463,3.64237,-1,1.21782,1,-1,-1,-1,-1,-1,-1,83.1668,-1,-1,77
117,28.4404,0.191798,3.59114,0.130978,3.58363,-1,2.36717,1,-1,-1,-1,-1,-1,-1,86.2919,-1,-1,100
118,15.1191,0.00146544,1.81804,0.187919,1.8083,0.118172,1.98317,0,0.097429,0.243963,0.756037,1.68451,0.0180898,0.306642,84.0669,3.09898,0.394463,117
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,77
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.150658,1.81372,0,0.107488,0.311401,0.688599,3.04914,0.0177709,0.557266,83.6096,2.21129,0.76531,96
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.116373,1.1302,0,0.0820093,0.229625,0.770375,5.45575,0.0212492,0.672193,81.5253,3.35493,0.874845,96
122,11.2811,0.526974,3.29894,0.13349,3.25385,-1,0.520508,1,-1,-1,-1,-1,-1,-1,80.5152,-1,-1,97
123,19.8501,0.443602,3.5136,0.129076,3.48309,-1,1.7492,1,-1,-1,-1,-1,-1,-1,82.4444,-1,-1,77
124,25.3553,0.387967,3.62776,0.293137,3.59503,-1,1.95682,1,-1,-1,-1,-1,-1,-1,82.297,-1,-1,78
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,78
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.135953,1.15435,0,0.0815253,0.296288,0.703712,1.48172,0.0140971,0.377326,84.0974,2.37509,0.435317,96
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,79
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.186048,2.70346,0,0.1355,0.35562,0.64438,4.6078,0.0159797,0.347032,82.4176,1.81199,0.542154,80
129,31.9867,0.0644535,1.63293,0.189344,1.62064,0.147993,2.79618,0,0.0850859,0.314254,0.685746,5.94887,0.0197628,0.62372,82.9643,2.18214,0.931006,99
130,17.0566,0.147561,3.63813,0.0208015,3.63508,-1,1.54503,1,-1,-1,-1,-1,-1,-1,87.6525,-1,-1,98
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,98
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.109842,2.8878,0,0.0600792,0.357141,0.642859,2.44908,0.0154835,0.383475,80.3523,1.80002,0.537803,81
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.119207,1.02825,0,0.0761695,0.760093,0.239907,1.58785,0.00697891,0.188718,82.2229,0.315629,0.288244,79
134,31.1903,0.262967,2.4299,0.171754,2.40951,-1,0.998564,1,-1,-1,-1,-1,-1,-1,82.5732,-1,-1,80
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,101
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,97
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.0996162,2.25897,0,0.065135,0.151156,0.848844,3.39109,0.0260018,0.73658,82.284,5.61567,0.911934,97
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,98
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.163509,2.69203,0,0.118997,0.485953,0.514047,5.43677,0.0131868,0.324738,82.8632,1.05781,0.570229,99
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,100
141,33.2479,0.205568,2.68133,0.271674,2.6596,-1,2.45005,1,-1,-1,-1,-1,-1,-1,82.7004,-1,-1,96
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,95
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,-1,1.46553,1,-1,-1,-1,-1,-1,-1,89.4455,-1,-1,99
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,-1,1.67483,1,-1,-1,-1,-1,-1,-1,84.196,-1,-1,115
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,-1,1.44078,1,-1,-1,-1,-1,-1,-1,88.9773,-1,-1,97
146,18.0494,0.376742,3.68997,0.247819,3.66232,0.128466,1.50844,0,0.0927489,0.821335,0.178665,1.13911,0.0059974,0.12547,82.9805,0.21753,0.199781,86
147,11.998,0.326831,2.48214,0.0328464,2.46031,-1,1.03712,1,-1,-1,-1,-1,-1,-1,82.3954,-1,-1,97
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.13095,0.826707,0,0.0881365,0.582794,0.417206,3.78811,0.0102072,0.334212,82.4159,0.715873,0.525626,114
149,18.6374,0.351055,2.98719,0.135185,2.96341,-1,2.26494,1,-1,-1,-1,-1,-1,-1,82.7654,-1,-1,98
150,29.8125,0.132285,2.43992,0.160177,2.43106,0.143455,1.14312,0,0.090435,0.463955,0.536045,4.21546,0.0132521,0.409214,85.1158,1.15538,0.644021,101
151,17.0663,0.0695404,3.27809,0.354049,3.25817,-1,0.837366,1,-1,-1,-1,-1,-1,-1,83.6807,-1,-1,96
152,18.2601,0.184758,3.64048,0.288922,3.62429,-1,0.997637,1,-1,-1,-1,-1,-1,-1,84.5945,-1,-1,91
153,12.4995,0.0181194,3.61766,0.540393,3.57703,-1,1.93753,1,-1,-1,-1,-1,-1,-1,81.4043,-1,-1,99
