Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.120262,2.25897,0,0.0662728,0.163663,0.836337,3.2833,0.0257654,0.703802,82.284,5.11011,0.889821,115
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,100
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.143184,2.69203,0,0.0844276,0.508976,0.491024,5.39499,0.0120885,0.319365,82.8632,0.96473,0.531095,103
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,79
141,33.2479,0.205568,2.68133,0.271674,2.6596,-1,2.45005,1,-1,-1,-1,-1,-1,-1,82.7004,-1,-1,102
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,100
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,-1,1.46553,1,-1,-1,-1,-1,-1,-1,89.4455,-1,-1,128
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,-1,1.67483,1,-1,-1,-1,-1,-1,-1,84.196,-1,-1,101
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,-1,1.44078,1,-1,-1,-1,-1,-1,-1,88.9773,-1,-1,99
146,18.0494,0.376742,3.68997,0.247819,3.66232,0.0984862,1.50844,0,0.0582119,0.762683,0.237317,1.42976,0.00689697,0.143472,82.9805,0.31116,0.239918,84
147,11.998,0.326831,2.48214,0.0328464,2.46031,-1,1.03712,1,-1,-1,-1,-1,-1,-1,82.3954,-1,-1,92
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.126005,0.826707,0,0.0881888,0.395196,0.604804,4.16526,0.013622,0.496925,82.4159,1.53039,0.660864,101
149,18.6374,0.351055,2.98719,0.135185,2.96341,-1,2.26494,1,-1,-1,-1,-1,-1,-1,82.7654,-1,-1,98
150,29.8125,0.132285,2.43992,0.160177,2.43106,0.177998,1.14312,0,0.134488,0.625084,0.374916,3.53602,0.00962662,0.268469,85.1158,0.599786,0.457441,101
151,17.0663,0.0695404,3.27809,0.354049,3.25817,-1,0.837366,1,-1,-1,-1,-1,-1,-1,83.6807,-1,-1,99
152,18.2601,0.184758,3.64048,0.288922,3.62429,-1,0.997637,1,-1,-1,-1,-1,-1,-1,84.5945,-1,-1,92
153,12.4995,0.0181194,3.61766,0.540393,3.57703,-1,1.93753,1,-1,-1,-1,-1,-1,-1,81.4043,-1,-1,100
154,29.41,0.436045,3.07605,0.121029,3.04258,-1,2.35267,1,-1,-1,-1,-1,-1,-1,81.5403,-1,-1,99
155,31.1584,0.0448042,1.75699,0.261858,1.73679,-1,2.55593,1,-1,-1,-1,-1,-1,-1,81.3033,-1,-1,101
156,27.2341,0.21059,2.409,0.169559,2.39378,-1,1.24406,1,-1,-1,-1,-1,-1,-1,83.556,-1,-1,83
157,27.395,0.698665,4.09592,0.0951765,4.03477,-1,1.16325,1,-1,-1,-1,-1,-1,-1,80.0871,-1,-1,104
158,25.4227,0.0113617,3.62134,0.306074,3.60837,-1,2.48426,1,-1,-1,-1,-1,-1,-1,85.1483,-1,-1,105
159,25.7772,0.3851,3.5436,0.318377,3.50819,-1,1.67623,1,-1,-1,-1,-1,-1,-1,81.894,-1,-1,106
160,20.6769,0.276557,2.88134,0.171352,2.86292,-1,1.0286,1,-1,-1,-1,-1,-1,-1,83.5168,-1,-1,81
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.127349,0.749474,0,0.106704,0.739666,0.260334,3.0587,0.00810136,0.10547,84.4675,0.351961,0.245967,102
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,80
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,83
164,17.6214,0.121214,2.92353,0.150727,2.91712,-1,1.38562,1,-1,-1,-1,-1,-1,-1,86.2065,-1,-1,102
165,29.7434,0.0486752,2.79346,0.480329,2.75142,0.112397,2.33464,0,0.0803191,0.567965,0.432035,3.1023,0.0106506,0.31818,80.0477,0.760672,0.521806,102
166,25.245,0.0221429,1.69944,0.187151,1.68896,0.0819879,1.72739,0,0.0538009,0.153446,0.846554,8.29872,0.0305911,0.752114,83.6332,5.51696,1.00664,99
167,28.7824,0.0983418,3.56963,0.0382014,3.56807,0.115229,3.19608,0,0.0631111,0.611949,0.388051,2.2186,0.00935936,0.277978,88.3064,0.634122,0.415594,93
168,30.6872,0.055016,2.9751,0.281626,2.96123,0.133638,1.68335,0,0.0820878,0.440942,0.559058,3.31094,0.0136452,0.419466,84.4652,1.26787,0.622729,85
169,25.7615,0.236403,2.60533,0.124947,2.59157,-1,0.999718,1,-1,-1,-1,-1,-1,-1,84.1092,-1,-1,85
170,19.2594,0.0163747,3.05079,0.338758,3.03188,0.13692,1.36172,0,0.0811729,0.676784,0.323216,1.97829,0.00847283,0.17056,83.6173,0.477577,0.275884,106
171,24.8892,0.400761,3.32108,0.285656,3.28442,0.124535,1.19876,0,0.0731412,0.595517,0.404483,1.85854,0.00980917,0.290507,81.478,0.679213,0.445043,101
172,13.7465,0.0643973,3.68293,0.598615,3.63339,-1,1.09194,1,-1,-1,-1,-1,-1,-1,80.5913,-1,-1,100
