Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
151,17.0663,0.0695404,3.27809,0.354049,3.25817,0.885302,0.837366,0,0.397834,0.333972,0.666028,8.77795,0.0169047,0.277636,83.6807,1.99426,0.414633,1172
152,18.2601,0.184758,3.64048,0.288922,3.62429,-1,0.997637,1,-1,-1,-1,-1,-1,-1,84.5945,-1,-1,740
153,12.4995,0.0181194,3.61766,0.540393,3.57703,-1,1.93753,1,-1,-1,-1,-1,-1,-1,81.4043,-1,-1,625
154,29.41,0.436045,3.07605,0.121029,3.04258,-1,2.35267,1,-1,-1,-1,-1,-1,-1,81.5403,-1,-1,11
155,31.1584,0.0448042,1.75699,0.261858,1.73679,0.930895,2.55593,0,0.690689,0.244734,0.755266,36.4471,0.029675,0.77391,81.3033,3.08606,1.4716,1119
156,27.2341,0.21059,2.409,0.169559,2.39378,0.92997,1.24406,0,0.501177,0.167535,0.832465,23.6396,0.0335081,0.939874,83.556,4.9689,1.48265,926
157,27.395,0.698665,4.09592,0.0951765,4.03477,-1,1.16325,1,-1,-1,-1,-1,-1,-1,80.0871,-1,-1,11
158,25.4227,0.0113617,3.62134,0.306074,3.60837,-1,2.48426,1,-1,-1,-1,-1,-1,-1,85.1483,-1,-1,14
159,25.7772,0.3851,3.5436,0.318377,3.50819,0.927755,1.67623,0,0.619668,0.304673,0.695327,11.9645,0.0210304,0.493433,81.894,2.2822,0.822065,823
160,20.6769,0.276557,2.88134,0.171352,2.86292,0.931997,1.0286,0,0.750674,0.544373,0.455627,8.08489,0.0134284,0.22424,83.5168,0.836975,0.466593,711
161,12.8469,0.153901,2.06102,0.125691,2.05142,0.927184,0.749474,0,0.620234,0.412797,0.587203,7.17073,0.0171612,0.215977,84.4675,1.4225,0.431718,990
162,12.8528,0.47395,4.02472,0.118011,3.99498,-1,0.690899,1,-1,-1,-1,-1,-1,-1,83.0297,-1,-1,1234
163,24.5469,0.333463,3.68029,0.501557,3.63067,-1,1.99641,1,-1,-1,-1,-1,-1,-1,80.581,-1,-1,11
