Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
85,13.1147,0.04931,3.02528,0.203731,3.01801,-1,1.14939,1,-1,-1,-1,-1,-1,-1,86.0269,-1,-1,154
86,12.1492,0.195746,2.2789,0.247566,2.25694,-1,1.45365,1,-1,-1,-1,-1,-1,-1,82.0396,-1,-1,164
87,15.6952,0.318435,1.92058,0.00544128,1.89399,-1,1.52177,1,-1,-1,-1,-1,-1,-1,80.4548,-1,-1,163
88,23.022,0.473052,3.2944,0.105081,3.25856,0.601306,1.81188,0,0.0979409,0.305055,0.694945,446.932,0.209524,0.563264,81.5415,2.2781,19.8349,152
89,22.121,0.0902573,3.59587,0.0693288,3.59407,-1,1.87387,1,-1,-1,-1,-1,-1,-1,88.1863,-1,-1,170
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.525331,1.07673,0,0.332258,0.385748,0.614252,249.935,0.0556751,0.201969,86.5085,1.59237,4.69491,181
91,17.0784,0.190332,1.70431,0.0187711,1.69354,-1,1.06469,1,-1,-1,-1,-1,-1,-1,83.5568,-1,-1,171
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,165
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.693538,2.59822,0,0.247822,0.200775,0.799225,28.7258,0.0725573,0.978359,82.2183,3.98069,5.61818,159
94,34.49,0.262492,2.64477,0.32631,2.6114,0.399131,1.71392,0,0.134069,0.134893,0.865107,32.4271,0.0956756,1.49505,80.8892,6.41329,6.95463,158
95,19.858,0.434767,2.60965,0.110326,2.57081,0.402995,1.61654,0,0.119501,0.126999,0.873001,29.0792,0.0821769,0.908326,80.1028,6.87409,3.82337,168
96,14.4765,0.0148233,3.91679,0.452369,3.89055,0.498085,1.27739,0,0.128192,0.4035,0.5965,256.672,0.16948,0.214973,83.3642,1.47832,13.701,169
97,16.6483,0.128163,2.20832,0.112026,2.20175,-1,2.10127,1,-1,-1,-1,-1,-1,-1,85.5791,-1,-1,170
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.309735,1.25589,0,0.147644,0.457963,0.542037,15.1384,0.0385752,0.213653,81.4048,1.18358,2.35135,164
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.223663,1.07694,0,0.0671095,0.171679,0.828321,233.308,0.0874656,0.722577,82.4502,4.82483,8.80829,168
100,22.9893,0.388683,3.75887,0.0482245,3.73841,-1,2.41871,1,-1,-1,-1,-1,-1,-1,84.0191,-1,-1,162
101,21.1789,0.438215,3.24901,0.0177337,3.21927,-1,2.40311,1,-1,-1,-1,-1,-1,-1,82.2421,-1,-1,167
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,154
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.353574,2.43268,0,0.144173,0.529693,0.470307,16.8373,0.0440168,0.239819,80.7105,0.887886,2.78077,166
104,14.2893,0.326867,3.11448,0.13697,3.09425,0.653004,0.880098,0,0.282937,0.461415,0.538585,239.511,0.0513058,0.185148,83.466,1.16725,4.7546,175
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.60738,1.55549,0,0.316973,0.335059,0.664941,565.055,0.261216,0.303131,80.3368,1.98455,28.7139,177
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.358846,3.70208,0,0.227487,0.384603,0.615397,267.387,0.0667612,0.403472,81.3803,1.60009,9.54013,161
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.545378,1.61084,0,0.365046,0.387236,0.612764,55.0696,0.0261687,0.463794,86.1966,1.58241,2.03958,162
108,22.504,0.166323,2.31697,0.317455,2.28909,0.850801,1.40982,0,0.649241,0.446512,0.553488,195.572,0.0299415,0.30573,81.1018,1.23958,4.0332,174
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.398967,2.01928,0,0.152535,0.112531,0.887469,244.789,0.10691,1.34541,80.8801,7.88641,7.02856,174
