Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.65404,1.55549,0,0.315293,0.295618,0.704382,633.055,0.209889,0.350021,80.3368,2.38274,25.4355,178
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.313702,3.70208,0,0.155467,0.431416,0.568584,316.542,0.0722174,0.34419,81.3803,1.31795,12.206,166
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.380982,1.61084,0,0.312062,0.151464,0.848536,138.729,0.0491664,0.914662,86.1966,5.60225,4.89149,175
108,22.504,0.166323,2.31697,0.317455,2.28909,0.851124,1.40982,0,0.631739,0.414042,0.585958,209.724,0.0328673,0.329767,81.1018,1.41522,5.08698,203
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.452029,2.01928,0,0.146059,0.0899639,0.910036,279.671,0.159342,1.74781,80.8801,10.1156,12.5911,213
110,15.3491,0.269488,3.13703,0.412311,3.09812,0.386048,2.12205,0,0.127327,0.375191,0.624809,14.45,0.0387299,0.239951,80.9662,1.66531,1.63992,179
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.699739,2.38605,0,0.122261,0.213453,0.786547,372.485,0.219671,0.94801,88.3939,3.68486,22.3574,156
112,27.8273,0.0532346,3.18698,0.19683,3.18045,0.831696,1.41759,0,0.344634,0.277617,0.722383,205.404,0.0673354,0.573392,86.3317,2.60209,7.15537,188
113,12.8024,0.0345873,3.57167,0.278511,3.56062,0.529355,1.32166,0,0.106857,0.749923,0.250077,344.698,0.0505132,0.0583408,85.4932,0.33347,8.2601,172
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.549659,3.06037,0,0.333076,0.401171,0.598829,235.401,0.113197,0.390792,81.1526,1.4927,15.8643,160
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,175
116,14.0731,0.0832136,3.66842,0.428463,3.64237,0.62023,1.21782,0,0.111323,0.70543,0.29457,37.5355,0.0189475,0.118079,83.1668,0.417576,1.04144,188
117,28.4404,0.191798,3.59114,0.130978,3.58363,-1,2.36717,1,-1,-1,-1,-1,-1,-1,86.2919,-1,-1,159
118,15.1191,0.00146544,1.81804,0.187919,1.8083,-1,1.98317,1,-1,-1,-1,-1,-1,-1,84.0669,-1,-1,165
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,176
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.54214,1.81372,0,0.269475,0.298366,0.701634,40.4973,0.0334952,0.5217,83.6096,2.35159,2.34858,157
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.594104,1.1302,0,0.256726,0.445408,0.554592,26.897,0.0321683,0.383506,81.5253,1.24513,3.41852,163
122,11.2811,0.526974,3.29894,0.13349,3.25385,0.516523,0.520508,0,0.223626,0.812358,0.187642,34.6215,0.0100259,0.0924526,80.5152,0.230984,0.407164,191
