Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
124,25.3553,0.387967,3.62776,0.293137,3.59503,0.866633,1.95682,0,0.666997,0.419215,0.580785,3.66764,0.0157495,0.353439,82.297,1.38541,0.58823,377
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,349
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.579943,1.15435,0,0.454358,0.495029,0.504971,3.21939,0.0129922,0.240188,84.0974,1.02008,0.39772,363
127,13.2126,0.12221,2.99281,0.0411719,2.99003,0.755053,2.68464,0,0.397499,0.467946,0.532054,1.37085,0.0143844,0.145478,87.5304,1.137,0.241565,427
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.889995,2.70346,0,0.716036,0.294974,0.705026,3.8883,0.0224569,0.427647,82.4176,2.39013,0.696828,375
129,31.9867,0.0644535,1.63293,0.189344,1.62064,0.897021,2.79618,0,0.590778,0.267269,0.732731,6.2751,0.0250198,0.691485,82.9643,2.74155,1.11074,370
130,17.0566,0.147561,3.63813,0.0208015,3.63508,0.872657,1.54503,0,0.5943,0.514683,0.485317,2.96166,0.0123535,0.195465,87.6525,0.942945,0.317617,422
131,20.7194,0.128114,3.68951,0.218768,3.68079,0.883642,1.27687,0,0.534014,0.412165,0.587835,3.08454,0.0157724,0.298692,86.0599,1.42622,0.477118,368
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.863192,2.8878,0,0.527995,0.422117,0.577883,3.65187,0.0161152,0.318676,80.3523,1.36901,0.551253,451
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.877718,1.02825,0,0.74493,0.474025,0.525975,3.09538,0.0126064,0.311948,82.2229,1.10959,0.456633,370
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.888931,0.998564,0,0.518585,0.344537,0.655463,5.72689,0.0211428,0.55481,82.5732,1.90245,0.974436,349
135,34.6632,0.114093,1.61301,0.11696,1.60472,0.894367,3.87911,0,0.32104,0.190098,0.809902,9.24926,0.0340617,1.04035,84.1862,4.26045,1.68678,374
136,20.8586,0.541139,3.48745,0.245243,3.43648,0.840514,2.17513,0,0.521187,0.553172,0.446828,2.04846,0.0114831,0.168072,80.1913,0.807756,0.283744,359
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.890403,2.25897,0,0.688353,0.315607,0.684393,5.5063,0.0209471,0.480508,82.284,2.1685,0.740927,397
138,21.9387,0.422578,3.85358,0.0646811,3.82979,0.853901,1.84883,0,0.508955,0.483426,0.516574,2.4246,0.0143027,0.211984,83.6307,1.06857,0.382579,374
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.878168,2.69203,0,0.673311,0.219421,0.780579,4.968,0.0243134,0.594967,82.8632,3.55744,0.824252,463
140,15.2312,0.198153,3.36486,0.503468,3.32108,0.834988,1.2939,0,0.466424,0.538587,0.461413,1.45489,0.0118612,0.123497,80.7468,0.856709,0.208458,410
141,33.2479,0.205568,2.68133,0.271674,2.6596,0.888151,2.45005,0,0.679034,0.356439,0.643561,5.05804,0.0189798,0.528888,82.7004,1.80553,0.866444,365
142,15.1842,0.0807367,3.29803,0.104038,3.2954,0.848417,1.34747,0,0.565838,0.585084,0.414916,1.87691,0.0109806,0.116998,87.7116,0.709157,0.195972,404
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,0.877753,1.46553,0,0.592433,0.508898,0.491102,4.33811,0.0142807,0.264783,89.4455,0.965032,0.506184,401
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,0.846358,1.67483,0,0.518627,0.225101,0.774899,3.4269,0.028105,0.44487,84.196,3.44245,0.683544,385
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,0.887948,1.44078,0,0.69661,0.522249,0.477751,2.96423,0.0126924,0.249709,88.9773,0.914796,0.441269,385
146,18.0494,0.376742,3.68997,0.247819,3.66232,0.846912,1.50844,0,0.425231,0.485863,0.514137,2.61364,0.0135538,0.217635,82.9805,1.05819,0.3613,393
147,11.998,0.326831,2.48214,0.0328464,2.46031,0.867952,1.03712,0,0.470732,0.519794,0.480206,1.27434,0.0129037,0.113197,82.3954,0.923841,0.188604,401
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.827549,0.826707,0,0.234233,0.382103,0.617897,6.0081,0.0201318,0.512436,82.4159,1.6171,0.961288,351
149,18.6374,0.351055,2.98719,0.135185,2.96341,0.8763,2.26494,0,0.483601,0.392981,0.607019,3.38099,0.0164023,0.270081,82.7654,1.54465,0.446535,403
150,29.8125,0.132285,2.43992,0.160177,2.43106,0.882869,1.14312,0,0.476516,0.325446,0.674554,4.37431,0.0208836,0.535264,85.1158,2.0727,0.865236,372
